padding_token_1,padding_token_2,padding_token_3,Stop_codons,Start_codons,TSS,TSS_A,exon_stop,alternative_exon,constitutive_exon,internal_exon,long_exon,last_exon,last_exon_400bp,last_exon_sc400,intron,pos_cds,pos_exons,dist_sj_5_p2000,dist_sj_3_p2000,length_UTR3,length_UTR5,length_cds,length_gene_ex,length_gene_full,length_tx_exon,length_tx_full,clust_C_f1000,clust_C_f100,dist_C_p200,sncRNA,lncRNA,GC_cont_genes,GC_cont_101bp,GC_cont_101bp_abs
0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-1.036271402,-1.029737645,0.335831873,0.360730571,-0.029592923,0,-0.12356413,-0.122273104,-0.135180021,0.305527365,-0.135180021,0.934238716,1.152797646,0.570236734,1,1,0.679815892,0.663898529,0.808415066
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.023872974,-0.020349056,-3.175630798,0.406312797,0.003486099,0,-0.413700285,-0.412343769,-0.426462612,0.416142538,-0.426462612,-0.248753501,-0.528359196,1.075293984,1,1,-0.497282178,0.161115117,0.133810679
0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1.433111732,1.432304065,0.335831873,0.382962214,-0.000604688,0,-0.961215287,-0.959735185,-0.976141049,0.908643428,-0.976141049,0.449211907,-1.599823414,0.010382335,1,1,0.842149165,-0.081673511,-0.034443805
0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1.490841002,1.489861708,-3.175630798,0.459811806,0.002613273,0,-0.708516055,-0.707092993,-0.722443309,-0.892803676,-0.722443309,-0.059474746,-0.143624268,2.583338936,1,1,-0.315799857,-0.309564606,0.432393713
0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1.37429119,1.361999055,0.335831873,-2.270468998,-0.026924407,0,-1.241992211,-1.240448731,-0.953433535,-0.86119934,-0.953433535,-1.975922137,-1.289528174,-1.360014469,0,0,1.024115033,-1.253783472,1.181594036
0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-0.241368644,-0.237198116,-3.175630798,0.473257857,-0.097723749,0,-1.113302787,-1.111788356,-1.128829504,-0.808525449,-1.128829504,-1.881282759,0.153342694,-0.296662751,1,1,-0.933999515,-0.273764608,0.175659589
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.386186165,0.388490986,-3.175630798,0.352215692,-0.070945215,0,-0.238214708,-0.236897802,-0.250283626,1.229954168,-0.250283626,0.472871751,0.193599741,0.692806342,1,1,-0.975348799,-1.890891401,1.866038199
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1.225187369,1.224997857,-3.175630798,0.446245001,-0.088544779,0,-0.238214708,-0.236897802,-0.250283626,1.229954168,-0.250283626,0.295422919,-0.335315504,0.99899955,1,1,-0.975348799,-0.837326373,0.944636207
0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-0.844313461,-0.83835039,0.335831873,0.374105306,0.02216911,0,-0.893360864,-0.891896077,-0.908018508,0.086930714,-0.908018508,-1.77481346,-0.94619374,0.183473942,1,1,-0.233904653,-1.298226341,1.20824381
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1.552973254,1.551809242,-3.175630798,0.371775813,0.020422043,0,-0.270972016,-0.269647716,-0.28317037,-0.921774316,-0.28317037,-1.053188208,-1.433488794,-0.327378378,1,1,-0.357794562,-1.444341846,1.401128798
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1.552949658,1.551785715,0.335831873,0.440721055,0.045181794,0,-0.067408746,-0.066130394,-0.078802746,-0.110596381,-0.078802746,0.129804009,-0.759687654,1.161796958,1,1,-0.142562394,-1.205166793,1.261138623
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.839384799,0.84034227,0.335831873,0.511393654,-0.056257617,0,-0.067408746,-0.066130394,-0.078802746,-0.110596381,-0.078802746,0.271763075,-0.248770223,0.625175161,1,1,-0.142562394,0.660744491,0.727359816
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.637298035,-0.631950417,0.335831873,0.335605258,-0.057914406,0,-0.067408746,-0.066130394,-0.078802746,-0.110596381,-0.078802746,0.378232374,0.192998565,-0.886320636,1,1,-0.142562394,0.164380682,0.277471665
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.042280867,0.045608111,0.335831873,0.314862715,-0.010885714,0,0.037882601,0.039137186,0.026904646,-0.808525449,0.026904646,1.916122255,1.742197218,-0.909930379,1,1,1.566887437,1.707464898,1.626391376
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.355783057,-0.351272377,0.335831873,-2.638124237,0.008467303,0,-0.1446224,-0.14332662,-0.1563215,-0.850664562,-0.1563215,0.839599338,0.952692846,-0.340840216,1,1,1.322749809,0.740683766,0.699424672
0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-0.338228595,-0.333770104,0.335831873,-2.574284383,0.015109246,0,-0.848904517,-0.847449766,-0.863386498,-0.560958157,-0.863386498,-0.804759842,-0.487975944,2.060189445,1,1,-0.788421368,-0.272652089,0.327587739
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.181396554,0.18431021,0.335831873,-2.622795634,0.020797639,0,-0.848904517,-0.847449766,-0.863386498,-0.560958157,-0.863386498,-0.840249609,-1.331283993,0.612669069,1,1,-0.788421368,-0.121474182,0.225737869
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.032304905,0.035661807,0.335831873,-2.606461245,-0.050780266,0,-0.2358749,-0.234558522,-0.247934572,-0.547789684,-0.247934572,0.330912685,-0.36816836,-1.416738211,1,1,-0.167831836,-0.664426277,0.639440263
0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,-1.588019021,-1.579844929,0.335831873,-2.632962359,0.029303816,0,-0.355205093,-0.35386178,-0.367736283,-0.713712443,-0.367736283,-0.272413345,-1.675165921,-1.389288536,1,1,0.210768417,-0.90763459,0.946538528
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.602922855,-0.597677434,0.335831873,-2.571469601,-0.095502911,0,0.824057988,0.825135116,0.816186504,-0.811159143,0.816186504,1.608544279,1.140974148,1.114555192,1,1,0.75046171,0.868023745,0.82065915
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.533562548,0.535429222,0.335831873,-2.647406098,0.011998024,0,0.824057988,0.825135116,0.816186504,-0.811159143,0.816186504,1.289136381,-0.604431984,-1.396019847,1,1,0.75046171,0.225896445,0.251556542
0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,-1.628595064,-1.620300341,0.335831873,-2.51275832,0.099297383,0,1.394971067,1.395919328,1.389355473,-0.766386335,1.389355473,0.259933152,-0.148960547,-1.375094422,1,1,-0.660406737,-0.441925189,0.4544088
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.143008677,0.146036459,0.335831873,-2.501064448,0.058275719,0,1.394971067,1.395919328,1.389355473,-0.766386335,1.389355473,1.135347393,-0.593860023,-0.41646877,1,1,-0.660406737,-0.970578485,0.893512317
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1.167051513,1.167034838,0.335831873,-2.615313401,-0.02135533,0,1.394971067,1.395919328,1.389355473,-0.766386335,1.389355473,0.271763075,0.550594357,0.578911363,1,1,-0.660406737,-1.282885913,1.300871659
0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1.742172466,1.740445969,0.335831873,-2.610217193,-0.007093491,0,1.394971067,1.395919328,1.389355473,-0.766386335,1.389355473,-0.378882645,-1.158943242,2.018519972,1,1,-0.660406737,-0.512955469,0.579926547
0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-1.375740147,-1.368197156,0.335831873,0.381842515,-0.006901875,0,-0.137602977,-0.136308781,-0.14927434,-0.610998354,-0.14927434,1.182667081,0.771676539,-0.925592208,1,1,0.624187032,0.954303856,0.879572532
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.569121383,-0.563976452,0.335831873,0.239598911,0.070896611,0,0.199329332,0.200547475,0.188989313,0.668977219,0.188989313,0.425552063,0.065594364,-0.288052727,1,1,-0.177027696,-1.846284551,1.781888075
0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,-1.506269897,-1.498338844,0.335831873,0.436691281,0.036070384,0,-0.790409325,-0.788967777,-0.804660169,-0.808525449,-0.804660169,-1.206977196,-1.036461531,-0.853044136,1,1,-0.120210421,-1.000998961,1.05625437
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1.272979757,1.27264816,0.335831873,0.391195399,-0.007391915,0,0.11041664,0.111654852,0.099725294,-0.919140622,0.099725294,1.076197782,2.528855742,-0.900764083,1,1,-1.007607665,0.506512791,0.54342266
0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-1.119945377,-1.113162858,0.335831873,0.453597638,-0.012532321,0,-0.664059709,-0.662646681,-0.677811299,0.266021946,-0.677811299,0.378232374,0.309239831,0.078697644,1,1,-0.794915561,0.416447039,0.440368157
0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-1.28166329,-1.274399988,0.335831873,0.398275515,0.049179212,0,-0.441777978,-0.440415123,-0.45465125,1.153577025,-0.45465125,0.567511129,-0.384850299,0.126906189,1,1,-0.907215366,-2.15686069,2.115825981
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.721660426,0.696282977,0.335831873,-1.18966286,-0.069696465,0,-0.444117785,-0.442754403,-0.384179655,-0.845397173,-0.384179655,-0.106794435,-0.409974144,-0.449501459,1,1,-0.251517786,-0.295613992,0.37900086
0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-1.133566721,-1.198973543,0.335831873,-2.25571557,0.089595164,0,-0.444117785,-0.442754403,-0.384179655,-0.845397173,-0.384179655,-0.296073189,0.660874419,-0.38672914,1,1,-0.251517786,0.094759382,-0.040273535
0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0.61146225,0.588555564,0.335831873,-2.003352109,-0.036155506,0,-1.024390095,-1.022895733,-0.958914659,-0.829595005,-0.958914659,-2.035071748,-0.004043882,-0.322257884,1,1,-0.92330075,1.68867537,1.628737592
0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-0.096548303,-0.131864038,0.335831873,-2.259196797,-0.004841736,0,-1.024390095,-1.022895733,-0.958914659,-0.829595005,-0.958914659,-2.035071748,-0.390133623,-0.821073709,1,1,-0.92330075,-1.281156103,1.258886406
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.240711519,-0.236542944,0.335831873,0.464437497,-0.066178785,0,1.678087798,1.678972154,1.673590904,-0.961279735,1.673590904,0.437381985,-1.249890599,0.177551282,1,1,-1.175653985,-0.651295769,0.647329085
0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-1.463841031,-1.456036118,0.335831873,0.367619499,-0.032775402,0,1.678087798,1.678972154,1.673590904,-0.961279735,1.673590904,-0.3552228,0.325858536,-0.476908625,1,1,-1.175653985,-0.874636242,0.96879023
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1.270281819,1.269958243,0.335831873,0.340033053,0.0062027,0,-0.900380287,-0.898913916,-0.915065667,1.258924809,-0.915065667,-1.419915795,-0.837612054,1.017514706,1,1,-0.120210421,-1.661389462,1.595294538
0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-1.186114336,-1.179135098,0.335831873,0.509855947,0.080534412,0,-0.331807016,-0.330468984,-0.344245752,-0.76375264,-0.344245752,0.177123697,-0.15302293,-0.873934948,1,1,2.522149459,0.485704759,0.542480464
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.051490267,0.054790132,0.335831873,0.407699699,0.07329799,0,-0.397321631,-0.395968812,-0.41001924,-0.782188503,-0.41001924,0.319082763,1.477818453,-1.301443845,1,1,1.563948305,1.429309038,1.45029987
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.451511679,-0.4467164,0.335831873,0.335959171,-0.084385873,0,-0.224175862,-0.222862125,-0.236189307,-0.363431062,-0.236189307,-0.118624357,-0.957379174,-0.358308,1,1,-1.374608989,-0.251077031,0.227687229
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1.497900308,1.496900026,0.335831873,0.494141101,-0.02257579,0,-0.224175862,-0.222862125,-0.236189307,-0.363431062,-0.236189307,0.011504787,-1.64654935,1.550988262,1,1,-1.374608989,-1.772483293,1.707284831
0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-0.354634634,-0.350127368,0.335831873,0.457837339,-0.004063004,0,-0.778710286,-0.777271379,-0.792914903,0.510955544,-0.792914903,0.117974086,0.027570738,-0.391030425,1,1,1.16485974,0.85550026,1.011113652
0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1.644465252,1.643029236,0.335831873,0.501546299,0.09153781,0,-0.214816631,-0.213505006,-0.226793094,-1.045557962,-0.226793094,-1.005868519,-0.986684181,0.68400097,1,1,-0.33973171,0.250414041,0.230091668
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.62875007,0.630333753,0.335831873,0.42332178,0.05000448,0,-0.802108363,-0.800664175,-0.816405435,-0.890169981,-0.816405435,-1.526385095,0.204178109,-0.447552641,1,1,-0.511726571,-0.673806535,0.659788144
0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-0.20859382,-0.204520731,0.335831873,0.359215379,0.044832459,0,-0.802108363,-0.800664175,-0.816405435,-0.890169981,-0.816405435,-1.124167741,-0.425624379,0.499590344,1,1,-0.511726571,0.209583728,0.275297761
0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-0.161498032,-0.157564957,0.335831873,0.504954735,-0.043762984,0,-1.08990471,-1.08839556,-1.105338972,1.372173676,-1.105338972,-2.685717467,-2.016861883,1.140514591,1,1,-0.773240139,-0.309838598,0.437544535
0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0.990243488,0.990752459,0.335831873,0.392538869,0.069641787,0,-1.108623172,-1.107109797,-1.124131397,-0.771653724,-1.124131397,-0.769270076,1.252219911,0.181453064,1,1,2.200152607,2.203897059,2.252981097
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.516972365,-0.511982473,0.335831873,0.49723299,0.026435194,0,-0.020612592,-0.019344803,-0.031821683,-0.848030867,-0.031821683,0.24810323,-0.817394142,-0.332263559,1,1,-0.185768815,-1.07716483,1.052085896
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.510798842,-0.505827303,0.335831873,0.441600691,0.001334939,0,-0.397321631,-0.395968812,-0.41001924,-0.703177665,-0.41001924,0.08248432,0.226267661,-0.432293357,1,1,0.562543834,-0.126265757,0.118708618
0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-0.715053191,-0.709474409,0.335831873,0.014438962,-0.096828266,0,-1.101603749,-1.100091958,-1.117084238,-0.969180819,-1.117084238,-0.887569298,0.810189738,0.076665031,1,1,-0.716505815,-1.265816649,1.262004209
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.078162299,0.081382868,0.335831873,0.490090713,-0.071009355,0,-0.165680669,-0.164380136,-0.177462978,-0.99288407,-0.177462978,0.224443386,0.085868086,-0.291813156,1,1,-0.822276339,0.743327757,0.685673746
0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1.714299922,1.712656289,0.335831873,0.367455002,-0.063810877,0,-0.752972402,-0.751539304,-0.767075319,-0.855931951,-0.767075319,-1.526385095,-3.184495798,1.973302013,1,1,-0.212443161,-1.486488366,1.484795856
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.766930828,0.768103703,0.335831873,0.495454593,0.083028354,0,-0.752972402,-0.751539304,-0.767075319,-0.855931951,-0.767075319,-1.526385095,-0.087038492,-0.317792157,1,1,-0.212443161,-0.733020337,0.729397964
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,-0.102140637,-0.312635809,0.335831873,-2.405094602,-0.05521583,0,-1.164778557,-1.163252506,-0.869650639,-0.824327616,-0.869650639,-1.715663849,0.515801275,-0.413324708,0,0,0.244793999,0.756856272,0.643247462
0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-0.949386462,-0.943111012,0.335831873,0.472143674,0.064709225,0,-0.413700285,-0.412343769,-0.426462612,-0.131665938,-0.426462612,0.875089105,0.739936205,-0.323181631,1,1,0.067844499,0.278074067,0.211892922
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1.347940781,1.347386326,0.335831873,0.40770281,-0.091030341,0,-0.2662924,-0.264969157,-0.278472263,-0.898071065,-0.278472263,-0.248753501,1.527101986,-0.391000677,1,1,-0.702559417,1.49409274,1.511592293
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.285314378,0.287919088,0.335831873,0.401793789,-0.078844753,0,-0.2662924,-0.264969157,-0.278472263,-0.898071065,-0.278472263,0.342742607,-1.075417128,0.143638521,1,1,-0.702559417,-0.817920445,0.652241691
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.24947146,-0.245276842,0.335831873,0.453670151,-0.094828478,0,-0.2662924,-0.264969157,-0.278472263,-0.898071065,-0.278472263,0.342742607,0.987263482,-0.912436791,1,1,-0.702559417,0.116799469,0.226980222
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.355965609,-0.351454387,0.335831873,0.327200724,-0.074726184,0,-0.2662924,-0.264969157,-0.278472263,-0.898071065,-0.278472263,0.342742607,1.761306163,0.6377868,1,1,-0.702559417,1.539683918,1.487191034
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.216861665,0.219669885,0.335831873,0.494143256,0.06463186,0,0.629853949,0.630974913,0.621215093,0.745354363,0.621215093,1.584884435,-0.432694243,1.599235267,1,1,-0.211044562,-1.883805894,1.80684452
0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-1.41111796,-1.403469792,0.335831873,0.329343785,-0.09589558,0,-0.231195285,-0.229879963,-0.243236466,-0.750584167,-0.243236466,-0.497181866,0.447747041,-0.42411802,1,1,0.534524156,-0.331289159,0.355545734
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.415275945,0.417494283,0.335831873,0.420703575,-0.079712407,0,-0.252253554,-0.250933479,-0.264377945,-0.389768008,-0.264377945,0.342742607,-0.509372787,-1.292234957,1,1,-0.703641716,-0.044463707,-0.069983083
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.48199794,-0.477112026,0.335831873,0.404851984,0.079741038,0,0.019164139,0.020422949,0.008112221,-0.916506927,0.008112221,0.117974086,-1.029995547,-1.362782803,1,1,-1.283924114,-0.934084546,0.914562179
0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1.747087401,1.745346291,0.335831873,0.411709345,0.002989637,0,0.019164139,0.020422949,0.008112221,-0.916506927,0.008112221,-0.769270076,-1.156087707,-0.467008054,1,1,-1.283924114,-1.205195559,1.311593405
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1.507061364,1.506033847,0.335831873,0.382356205,-0.051164122,0,-0.350525477,-0.349183221,-0.363038177,0.487252292,-0.363038177,-0.852079531,-0.592313896,0.696278253,1,1,-0.759404764,-1.775753077,1.80164388
0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-0.276184039,-0.271910005,0.335831873,0.474804439,-0.06983124,0,-0.781050094,-0.779610659,-0.795263956,1.746158309,-0.795263956,-0.248753501,2.441776115,-1.38617697,1,1,1.352618503,2.614452691,2.623242531
0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,-1.527004036,-1.519011341,0.335831873,0.374389783,-0.070131299,0,-0.100166053,-0.098880308,-0.11168949,0.368736036,-0.11168949,0.79227965,0.181049596,1.646096036,1,1,-0.120948947,-0.202920337,0.254053779
0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-1.127051139,-1.120247495,0.335831873,0.497701101,0.098934619,0,-0.100166053,-0.098880308,-0.11168949,0.368736036,-0.11168949,0.886919027,-0.113737798,-0.413192465,1,1,-0.120948947,-0.193045134,0.228876202
0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1.453434214,1.452566129,0.335831873,0.425915175,-0.035070963,0,-0.362224516,-0.360879618,-0.374783443,-0.463511457,-0.374783443,1.241816692,3.321117204,-0.475079354,1,1,2.123155533,2.355307605,2.341797211
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.607230405,0.608878066,0.335831873,0.436024245,-0.020188433,0,-0.261612785,-0.260290598,-0.273774157,-0.713712443,-0.273774157,0.058824476,-0.280973745,0.662042288,1,1,-0.571505115,0.477460536,0.638804381
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1.045365783,1.045710877,0.335831873,0.477844964,0.086456427,0,-0.261612785,-0.260290598,-0.273774157,-0.713712443,-0.273774157,-0.438032255,-0.201673312,0.083152383,1,1,-0.571505115,0.859995064,0.991006615
0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-1.115369456,-1.108600542,0.335831873,0.409953418,0.040929698,0,0.346737217,0.347922087,0.336979662,-0.218577859,0.336979662,0.744959961,-0.125802215,0.597668062,1,1,0.052627286,-0.259509751,0.339271479
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1.170125352,1.170099538,0.335831873,0.430787378,-0.085264568,0,1.898029722,1.898864432,1.8944019,-0.86119934,1.8944019,0.259933152,-0.343199852,-0.356248346,1,1,-1.253280291,0.443875279,0.275060314
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,-0.364454273,-0.604538169,0.335831873,-2.447163073,0.064194094,0,-1.127341634,-1.125824033,-0.774122478,2.178084222,-0.774122478,-1.597364628,-0.244156504,-0.794107495,0,0,0.80152635,0.454109563,0.379361774
0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,-1.538687962,-1.530660531,0.335831873,0.35927573,0.08729714,0,-0.399661439,-0.398308091,-0.412368293,-0.363431062,-0.412368293,0.307252841,-0.445721414,-1.411789437,1,1,1.416798101,1.41934764,1.360831012
0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,-1.54129695,-1.533261762,0.335831873,0.358246712,0.064413438,0,-0.399661439,-0.398308091,-0.412368293,-0.363431062,-0.412368293,0.307252841,-0.632019577,-1.436016803,1,1,1.416798101,1.450687088,1.39872451
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1.521713139,1.520642063,0.335831873,0.318371947,-0.007877184,0,-0.294370093,-0.293040511,-0.306660901,-0.716346138,-0.306660901,-0.816589765,-1.513354337,1.548024183,1,1,-0.92330075,-0.094898888,0.199484774
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1.317778999,1.317314214,0.335831873,0.387061994,0.021135837,0,-0.294370093,-0.293040511,-0.306660901,-0.716346138,-0.306660901,-0.62731101,-1.256956551,0.126598294,1,1,-0.92330075,-1.643088615,1.67556178
0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-1.336877903,-1.329450449,0.335831873,0.448366999,0.029215271,0,0.445009141,0.446171828,0.435639894,-0.055288794,0.435639894,0.106144164,-1.012915559,0.557258318,1,1,-0.12731258,-0.225480237,0.11768356
0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0.072074599,-0.326863798,0.335831873,-2.182803582,0.056792037,0,-0.717875286,-0.716450111,-0.32075522,-0.708445054,-0.32075522,-0.73378031,-1.495668861,-1.422018211,1,1,-1.728066692,-1.904183661,1.773480035
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.259558405,0.262239687,0.335831873,0.380496291,0.005623879,0,-0.310748746,-0.309415468,-0.323104273,-0.663672246,-0.323104273,-0.201433812,-0.343341354,-1.449510422,1,1,-0.160898356,-0.976830661,0.838340428
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1.406939928,1.40621007,0.335831873,0.435667929,0.04576345,0,-0.310748746,-0.309415468,-0.323104273,-0.663672246,-0.323104273,-0.946718908,0.40418024,-0.460931872,1,1,-0.160898356,-0.463440795,0.614290485
0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1.680304629,1.678762063,0.335831873,0.408453944,-0.025519608,0,-0.446457593,-0.445093682,-0.459349356,1.830436536,-0.459349356,-0.639140932,-0.689563857,0.017909736,1,1,0.220494567,0.314793924,0.268662819
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1.160738586,1.160740679,0.335831873,0.502621328,0.005771447,0,-0.502612978,-0.501236392,-0.515726632,0.934980374,-0.515726632,0.35457253,-0.613783969,-0.803789519,1,1,1.047174146,-0.077911146,0.064374476
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.109534375,0.112661676,0.335831873,0.436717766,-0.08850709,0,-0.411360477,-0.410004489,-0.424113559,-0.553057073,-0.424113559,1.774163189,1.930798749,1.620225065,1,1,2.610761808,1.639789654,1.58316947
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.581718189,-0.576535809,0.335831873,0.373200509,0.010598804,0,-0.411360477,-0.410004489,-0.424113559,-0.553057073,-0.424113559,2.129060854,1.397537333,-0.404206794,1,1,2.610761808,1.220442464,1.199767064
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.617901529,-0.612611577,0.335831873,0.454055683,0.045942059,0,-0.107185477,-0.105898147,-0.118736649,1.216785695,-0.118736649,1.312796225,2.205433008,-0.912838271,1,1,0.449570832,0.160201671,0.228674353
0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1.005841683,1.006304281,0.335831873,0.362919855,-0.087425182,0,-1.115642595,-1.114127635,-1.131178557,-0.01841707,-1.131178557,-2.389969413,-1.217756636,1.54485743,1,1,0.617321514,-0.549956879,0.605928654
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.274809281,-0.270539334,0.335831873,0.491655877,0.003494763,0,-0.097826246,-0.096541029,-0.109340437,0.192278498,-0.109340437,0.709470195,-0.424501551,-1.320918487,1,1,0.048250834,-1.022452359,1.087619266
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1.151991226,1.152019325,0.335831873,0.376032554,-0.05627158,0,-0.097826246,-0.096541029,-0.109340437,0.192278498,-0.109340437,-0.18960389,1.822967839,-0.294728222,1,1,0.048250834,1.848629797,1.840325495
0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,-1.661569009,-1.653176255,0.335831873,0.45818446,-0.034540341,0,0.414591641,0.415761194,0.405102203,-0.431907121,0.405102203,-1.029528364,-1.40317409,0.994034523,1,1,-0.239975818,0.625430321,0.588376293
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.550489515,0.552305866,0.335831873,0.492663053,-0.0257056,0,0.414591641,0.415761194,0.405102203,-0.431907121,0.405102203,1.726843501,1.654273725,-0.421465365,1,1,-0.239975818,0.163289699,0.193915525
0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-0.631847192,-0.626515779,0.335831873,-2.492062259,-0.028273614,0,-0.748292786,-0.746860745,-0.762377212,3.436990239,-0.762377212,-1.124167741,-0.668687984,0.675719567,1,1,-0.327593474,-1.231916657,1.29071091
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.756230962,0.757435647,0.335831873,0.314265594,0.055989087,0,1.175029143,1.176027049,1.168544477,-0.147468105,1.168544477,1.371945836,0.114606596,-1.267970658,1,1,-0.61641209,-0.640822097,0.64479204
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.553705107,-0.548606009,-0.856309704,0.459539794,0.00718838,0,-0.465176055,-0.463807919,-0.478141781,-0.782188503,-0.478141781,0.437381985,-0.409490084,0.06546717,1,1,1.10402641,0.282579579,0.234471079
